#ObjectID	MJD	Range	Phase angle	RA	DE	dRA	dDE	Length	Beta	A*rho	m_abs	m_app	Luminosity	Shadow	Lon	Lat
#	d	m	deg	deg	deg	arcsec / s	arcsec / s	arcsec	--	m2	mag	mag	W	--	deg	deg
00005	60234.365142882	7.524e+06	0.62968	55.59350	0.12720	129.42683	-155.76616	1.40639	0.67408	2.52828	30.05798	30.22274	4.142e+14	False	-101.15620	0.20430
00006	60234.365142882	7.524e+06	0.71273	60.05054	-5.73621	137.23262	-152.63295	1.42538	0.67408	2.52828	30.05798	30.26706	4.142e+14	False	-96.71075	-5.70099
00007	60234.365142882	7.524e+06	0.79621	64.59949	-11.56365	148.49304	-147.99047	1.45587	0.67408	2.52828	30.05798	30.31655	4.142e+14	False	-92.17459	-11.56934
00008	60234.365142882	7.525e+06	0.87969	69.34029	-17.31637	163.69929	-141.45219	1.50241	0.67408	2.52828	30.05798	30.37092	4.142e+14	False	-87.44781	-17.36073
00009	60234.365142882	7.525e+06	0.96288	74.38383	-22.94939	183.28808	-132.48470	1.57053	0.67408	2.52828	30.05798	30.42988	4.142e+14	False	-82.41954	-23.02917
00010	60234.365142882	7.526e+06	1.04560	79.85805	-28.40821	207.33371	-120.41482	1.66503	0.67408	2.52828	30.05798	30.49313	4.142e+14	False	-76.96175	-28.51956
00011	60234.365142882	7.526e+06	1.12769	85.91254	-33.62369	235.01590	-104.51079	1.78615	0.67408	2.52828	30.05798	30.56035	4.142e+14	False	-70.92458	-33.76265
00012	60234.365142882	7.527e+06	1.20901	92.71934	-38.50589	263.99719	-84.19402	1.92429	0.67408	2.52828	30.05798	30.63120	4.142e+14	False	-64.13526	-38.66887
00013	60234.365142882	7.528e+06	1.28943	100.46481	-42.93774	290.21702	-59.37867	2.05715	0.67408	2.52828	30.05798	30.70525	4.142e+14	False	-56.40592	-43.12202
00014	60234.365142882	7.528e+06	1.36876	109.32014	-46.76966	308.71366	-30.79590	2.15449	0.67408	2.52828	30.05798	30.78201	4.142e+14	False	-47.56270	-46.97363
00015	60234.365142882	7.529e+06	1.44679	119.37725	-49.82105	315.37973	-0.05624	2.19014	0.67408	2.52828	30.05798	30.86087	4.142e+14	False	-37.50980	-50.04406
00016	60234.365142882	7.530e+06	1.52326	130.55126	-51.89802	308.63497	30.66949	2.15385	0.67408	2.52828	30.05798	30.94109	4.142e+14	False	-26.32805	-52.13974
00017	60234.365142882	7.531e+06	1.59780	142.49201	-52.83336	290.07373	59.21164	2.05594	0.67408	2.52828	30.05798	31.02176	4.142e+14	False	-14.36591	-53.09280
00018	60234.365142882	7.532e+06	1.66996	154.60653	-52.54053	263.81070	83.96826	1.92258	0.67408	2.52828	30.05798	31.10179	4.142e+14	False	-2.21955	-52.81526
00019	60234.365142882	7.533e+06	1.73913	166.23933	-51.04855	234.80628	104.21726	1.78400	0.67408	2.52828	30.05798	31.17990	4.142e+14	False	9.44824	-51.33462
00020	60234.365142882	7.533e+06	1.80454	176.90069	-48.48990	207.11447	120.05208	1.66245	0.67408	2.52828	30.05798	31.25459	4.142e+14	False	20.14053	-48.78241
00021	60234.365142882	7.534e+06	1.86523	186.37487	-45.05142	183.06233	132.05816	1.56753	0.67408	2.52828	30.05798	31.32420	4.142e+14	False	29.63772	-45.34498
00022	60234.365142882	7.535e+06	1.91998	194.67511	-40.92450	163.46452	140.97045	1.49899	0.67408	2.52828	30.05798	31.38688	4.142e+14	False	37.95255	-41.21338
00023	60234.365142882	7.536e+06	1.96731	201.94205	-36.27572	148.24258	147.46461	1.45206	0.67408	2.52828	30.05798	31.44073	4.142e+14	False	45.22699	-36.55394
00024	60234.365142882	7.536e+06	2.00553	208.35960	-31.23850	136.95685	152.07599	1.42123	0.67408	2.52828	30.05798	31.48380	4.142e+14	False	51.64665	-31.49990
00025	60234.365142882	7.537e+06	2.03276	214.10901	-25.91590	129.11483	155.19232	1.40194	0.67408	2.52828	30.05798	31.51418	4.142e+14	False	57.39425	-26.15439
00026	60234.365142882	7.537e+06	2.04709	219.35180	-20.38652	124.31046	157.07332	1.39106	0.67408	2.52828	30.05798	31.53005	4.142e+14	False	62.63239	-20.59637
00027	60234.365142882	7.537e+06	2.04683	224.22621	-14.71158	122.27577	157.87251	1.38672	0.67408	2.52828	30.05798	31.52976	4.142e+14	False	67.50008	-14.88779
00028	60234.365142882	7.537e+06	2.03070	228.85108	-8.93986	122.89387	157.65330	1.38815	0.67408	2.52828	30.05798	31.51190	4.142e+14	False	72.11659	-9.07844
00029	60234.365142882	7.537e+06	1.99812	233.33093	-3.11227	126.20134	156.39592	1.39558	0.67408	2.52828	30.05798	31.47549	4.142e+14	False	76.58673	-3.21053
00030	60234.365142882	7.537e+06	1.94924	237.76158	2.73446	132.38767	153.99534	1.41027	0.67408	2.52828	30.05798	31.42023	4.142e+14	False	81.00643	2.67778
00031	60234.365142882	7.536e+06	1.88499	242.23612	8.56528	141.79050	150.24967	1.43465	0.67408	2.52828	30.05798	31.34685	4.142e+14	False	85.46883	8.54998
00032	60234.365142882	7.536e+06	1.80686	246.85028	14.34381	154.86953	144.84062	1.47254	0.67408	2.52828	30.05798	31.25725	4.142e+14	False	90.06964	14.36832
00033	60234.365142882	7.535e+06	1.71680	251.70785	20.02918	172.12175	137.31100	1.52904	0.67408	2.52828	30.05798	31.15457	4.142e+14	False	94.91263	20.09076
00034	60234.365142882	7.534e+06	1.61698	256.92693	25.57313	193.87418	127.05273	1.60970	0.67408	2.52828	30.05798	31.04286	4.142e+14	False	100.11590	25.66824
00035	60234.365142882	7.533e+06	1.50963	262.64481	30.91510	219.86860	113.34195	1.71780	0.67408	2.52828	30.05798	30.92660	4.142e+14	False	105.81689	31.03982
00036	60234.365142882	7.532e+06	1.39694	269.02203	35.97734	248.64960	95.47372	1.84965	0.67408	2.52828	30.05798	30.81013	4.142e+14	False	112.17659	36.12787
00037	60234.365142882	7.531e+06	1.28095	276.23987	40.65820	277.04514	73.04250	1.98967	0.67408	2.52828	30.05798	30.69726	4.142e+14	False	119.37734	40.83134
00038	60234.365142882	7.530e+06	1.16347	284.48351	44.82540	300.38091	46.30766	2.11062	0.67408	2.52828	30.05798	30.59101	4.142e+14	False	127.60631	45.01896
00039	60234.365142882	7.529e+06	1.04608	293.89886	48.31349	313.82837	16.42444	2.18235	0.67408	2.52828	30.05798	30.49351	4.142e+14	False	137.01271	48.52638
00040	60234.365142882	7.528e+06	0.93011	304.50957	50.93103	314.28040	-14.66847	2.18488	0.67408	2.52828	30.05798	30.40609	4.142e+14	False	147.62435	51.16287
00041	60234.365142882	7.527e+06	0.81672	316.11417	52.48879	301.63168	-44.71294	2.11755	0.67408	2.52828	30.05798	30.32946	4.142e+14	False	159.24316	52.73908
00042	60234.365142882	7.526e+06	0.70700	328.23541	52.84915	278.82065	-71.73108	1.99930	0.67408	2.52828	30.05798	30.26384	4.142e+14	False	171.39145	53.11629
00043	60234.365142882	7.525e+06	0.60214	340.21808	51.97651	250.62167	-94.50282	1.86005	0.67408	2.52828	30.05798	30.20915	4.142e+14	False	-176.59148	52.25730
00044	60234.365142882	7.524e+06	0.50377	351.45770	49.95221	221.77063	-112.71047	1.72756	0.67408	2.52828	30.05798	30.16512	4.142e+14	False	-165.31800	50.24217
00045	60234.365142882	7.524e+06	0.41452	1.58804	46.94142	195.55775	-126.72157	1.61824	0.67408	2.52828	30.05798	30.13142	4.142e+14	False	-155.16020	47.23536
00046	60234.365142882	7.523e+06	0.33916	10.51198	43.13885	173.53944	-137.22766	1.53639	0.67408	2.52828	30.05798	30.10769	4.142e+14	False	-146.21731	43.43116
00047	60234.365142882	7.523e+06	0.28588	18.31595	38.72707	156.03223	-144.95398	1.47898	0.67408	2.52828	30.05798	30.09360	4.142e+14	False	-138.40233	39.01184
00048	60234.365142882	7.523e+06	0.26535	25.16951	33.85819	142.73440	-150.51492	1.44050	0.67408	2.52828	30.05798	30.08877	4.142e+14	False	-131.54407	34.12927
00049	60234.365142882	7.523e+06	0.28228	31.25996	28.65130	133.15310	-154.37545	1.41574	0.67408	2.52828	30.05798	30.09273	4.142e+14	False	-125.45357	28.90247
00050	60234.365142882	7.523e+06	0.32910	36.76116	23.19768	126.82515	-156.86017	1.40081	0.67408	2.52828	30.05798	30.10486	4.142e+14	False	-119.95569	23.42291
00051	60234.365142882	7.523e+06	0.39396	41.82400	17.56780	123.40707	-158.17575	1.39320	0.67408	2.52828	30.05798	30.12451	4.142e+14	False	-114.89862	17.76162
00052	60234.365142882	7.523e+06	0.46841	46.57773	11.81684	122.70322	-158.43095	1.39160	0.67408	2.52828	30.05798	30.15105	4.142e+14	False	-110.15250	11.97468
00053	60234.365142882	7.523e+06	0.54780	51.13410	5.99027	124.67215	-157.64819	1.39575	0.67408	2.52828	30.05798	30.18394	4.142e+14	False	-105.60522	6.10874
00005	60234.365142882	7.523e+06	0.61867	62.74539	6.01236	124.69491	-157.62519	1.39572	0.67408	2.52828	30.05798	30.21724	4.142e+14	False	-93.99232	6.10874
00006	60234.365142882	7.524e+06	0.70819	67.20633	0.15038	129.43760	-155.74703	1.40634	0.67408	2.52828	30.05798	30.26451	4.142e+14	False	-89.54330	0.20430
00007	60234.365142882	7.524e+06	0.79704	71.66453	-5.71208	137.22941	-152.61811	1.42529	0.67408	2.52828	30.05798	30.31707	4.142e+14	False	-85.09785	-5.70099
00008	60234.365142882	7.524e+06	0.88489	76.21425	-11.53871	148.47284	-147.98087	1.45573	0.67408	2.52828	30.05798	30.37447	4.142e+14	False	-80.56169	-11.56934
00009	60234.365142882	7.525e+06	0.97152	80.95539	-17.29074	163.65806	-141.44950	1.50218	0.67408	2.52828	30.05798	30.43627	4.142e+14	False	-75.83491	-17.36073
00010	60234.365142882	7.525e+06	1.05676	85.99877	-22.92323	183.22120	-132.49149	1.57018	0.67408	2.52828	30.05798	30.50201	4.142e+14	False	-70.80664	-23.02917
00011	60234.365142882	7.526e+06	1.14047	91.47221	-28.38169	207.23747	-120.43471	1.66452	0.67408	2.52828	30.05798	30.57121	4.142e+14	False	-65.34885	-28.51956
00012	60234.365142882	7.526e+06	1.22250	97.52513	-33.59708	234.89050	-104.54822	1.78546	0.67408	2.52828	30.05798	30.64334	4.142e+14	False	-59.31168	-33.76265
00013	60234.365142882	7.527e+06	1.30264	104.32937	-38.47951	263.85072	-84.25327	1.92345	0.67408	2.52828	30.05798	30.71779	4.142e+14	False	-52.52236	-38.66887
00014	60234.365142882	7.528e+06	1.38070	112.07108	-42.91208	290.06760	-59.46210	2.05625	0.67408	2.52828	30.05798	30.79387	4.142e+14	False	-44.79302	-43.12202
00015	60234.365142882	7.528e+06	1.45638	120.92136	-46.74540	308.58615	-30.90212	2.15368	0.67408	2.52828	30.05798	30.87078	4.142e+14	False	-35.94980	-46.97363
00016	60234.365142882	7.529e+06	1.52935	130.97234	-49.79907	315.29751	-0.17948	2.18957	0.67408	2.52828	30.05798	30.94760	4.142e+14	False	-25.89690	-50.04406
00017	60234.365142882	7.530e+06	1.59919	142.13991	-51.87937	308.61151	30.53824	2.15360	0.67408	2.52828	30.05798	31.02328	4.142e+14	False	-14.71515	-52.13974
00018	60234.365142882	7.531e+06	1.66536	154.07528	-52.81904	290.10816	59.08223	2.05599	0.67408	2.52828	30.05798	31.09665	4.142e+14	False	-2.75301	-53.09280
00019	60234.365142882	7.532e+06	1.72724	166.18684	-52.53124	263.88936	83.84871	1.92285	0.67408	2.52828	30.05798	31.16640	4.142e+14	False	9.39335	-52.81526
00020	60234.365142882	7.533e+06	1.78406	177.81966	-51.04448	234.90967	104.11215	1.78436	0.67408	2.52828	30.05798	31.23115	4.142e+14	False	21.06114	-51.33462
00021	60234.365142882	7.533e+06	1.83493	188.48350	-48.49077	207.22509	119.96253	1.66280	0.67408	2.52828	30.05798	31.28943	4.142e+14	False	31.75343	-48.78241
00022	60234.365142882	7.534e+06	1.87882	197.96160	-45.05666	183.16863	131.98299	1.56782	0.67408	2.52828	30.05798	31.33978	4.142e+14	False	41.25062	-45.34498
00023	60234.365142882	7.535e+06	1.91462	206.26624	-40.93344	163.56069	140.90754	1.49921	0.67408	2.52828	30.05798	31.38076	4.142e+14	False	49.56545	-41.21338
00024	60234.365142882	7.536e+06	1.94114	213.53750	-36.28777	148.32660	147.41169	1.45222	0.67408	2.52828	30.05798	31.41102	4.142e+14	False	56.83989	-36.55394
00025	60234.365142882	7.536e+06	1.95725	219.95898	-31.25313	137.02864	152.03109	1.42133	0.67408	2.52828	30.05798	31.42932	4.142e+14	False	63.25955	-31.49990
00026	60234.365142882	7.537e+06	1.96191	225.71184	-25.93268	129.17504	155.15386	1.40200	0.67408	2.52828	30.05798	31.43461	4.142e+14	False	69.00715	-26.15439
00027	60234.365142882	7.537e+06	1.95436	230.95759	-20.40512	124.35979	157.04011	1.39109	0.67408	2.52828	30.05798	31.42604	4.142e+14	False	74.24529	-20.59637
00028	60234.365142882	7.537e+06	1.93412	235.83452	-14.73173	122.31464	157.84373	1.38673	0.67408	2.52828	30.05798	31.40302	4.142e+14	False	79.11298	-14.88779
00029	60234.365142882	7.537e+06	1.90112	240.46148	-8.96135	122.92222	157.62845	1.38814	0.67408	2.52828	30.05798	31.36533	4.142e+14	False	83.72949	-9.07844
00030	60234.365142882	7.537e+06	1.85568	244.94305	-3.13492	126.21845	156.37484	1.39554	0.67408	2.52828	30.05798	31.31324	4.142e+14	False	88.19963	-3.21053
00031	60234.365142882	7.537e+06	1.79842	249.37504	2.71080	132.39205	153.97823	1.41020	0.67408	2.52828	30.05798	31.24758	4.142e+14	False	92.61933	2.67778
00032	60234.365142882	7.536e+06	1.73026	253.85056	8.54074	141.77967	150.23719	1.43454	0.67408	2.52828	30.05798	31.16983	4.142e+14	False	97.08173	8.54998
00033	60234.365142882	7.536e+06	1.65229	258.46528	14.31852	154.83998	144.83403	1.47236	0.67408	2.52828	30.05798	31.08205	4.142e+14	False	101.68254	14.36832
00034	60234.365142882	7.535e+06	1.56573	263.32297	20.00328	172.06905	137.31237	1.52876	0.67408	2.52828	30.05798	30.98678	4.142e+14	False	106.52553	20.09076
00035	60234.365142882	7.534e+06	1.47183	268.54161	25.54678	193.79386	127.06513	1.60928	0.67408	2.52828	30.05798	30.88683	4.142e+14	False	111.72880	25.66824
00036	60234.365142882	7.533e+06	1.37189	274.25836	30.88850	219.75827	113.36945	1.71721	0.67408	2.52828	30.05798	30.78511	4.142e+14	False	117.42979	31.03982
00037	60234.365142882	7.532e+06	1.26717	280.63357	35.95079	248.51266	95.52089	1.84888	0.67408	2.52828	30.05798	30.68437	4.142e+14	False	123.78949	36.12787
00038	60234.365142882	7.531e+06	1.15891	287.84831	40.63208	276.89437	73.11300	1.98878	0.67408	2.52828	30.05798	30.58706	4.142e+14	False	130.99024	40.83134
00039	60234.365142882	7.530e+06	1.04828	296.08759	44.80030	300.23842	46.40228	2.10974	0.67408	2.52828	30.05798	30.49525	4.142e+14	False	139.21921	45.01896
00040	60234.365142882	7.529e+06	0.93640	305.49733	48.29017	313.71956	16.53973	2.18163	0.67408	2.52828	30.05798	30.41060	4.142e+14	False	148.62561	48.52638
00041	60234.365142882	7.528e+06	0.82432	316.10162	50.91047	314.22495	-14.54005	2.18445	0.67408	2.52828	30.05798	30.33432	4.142e+14	False	159.23725	51.16287
00042	60234.365142882	7.527e+06	0.71309	327.70009	52.47205	301.63656	-44.58117	2.11745	0.67408	2.52828	30.05798	30.26726	4.142e+14	False	170.85606	52.73908
00043	60234.365142882	7.526e+06	0.60382	339.81694	52.83713	278.87837	-71.60528	1.99947	0.67408	2.52828	30.05798	30.20996	4.142e+14	False	-176.99565	53.11629
00044	60234.365142882	7.525e+06	0.49792	351.79805	51.96968	250.71470	-94.38953	1.86038	0.67408	2.52828	30.05798	30.16273	4.142e+14	False	-164.97858	52.25730
00045	60234.365142882	7.524e+06	0.39755	3.03896	49.95053	221.87953	-112.61255	1.72793	0.67408	2.52828	30.05798	30.12569	4.142e+14	False	-153.70510	50.24217
00046	60234.365142882	7.524e+06	0.30691	13.17260	46.94444	195.66758	-126.63891	1.61857	0.67408	2.52828	30.05798	30.09889	4.142e+14	False	-143.54730	47.23536
00047	60234.365142882	7.523e+06	0.23520	22.10080	43.14593	173.64152	-137.15847	1.53665	0.67408	2.52828	30.05798	30.08229	4.142e+14	False	-134.60441	43.43116
00048	60234.365142882	7.523e+06	0.20067	29.90920	38.73758	156.12281	-144.89598	1.47917	0.67408	2.52828	30.05798	30.07578	4.142e+14	False	-126.78943	39.01184
00049	60234.365142882	7.523e+06	0.21866	36.76692	33.87155	142.81256	-150.46596	1.44062	0.67408	2.52828	30.05798	30.07905	4.142e+14	False	-119.93117	34.12927
00050	60234.365142882	7.523e+06	0.27698	42.86109	28.66703	133.21923	-154.33373	1.41582	0.67408	2.52828	30.05798	30.09146	4.142e+14	False	-113.84067	28.90247
00051	60234.365142882	7.523e+06	0.35466	48.36550	23.21540	126.87999	-156.82430	1.40086	0.67408	2.52828	30.05798	30.11221	4.142e+14	False	-108.34279	23.42291
00052	60234.365142882	7.523e+06	0.44030	53.43108	17.58719	123.45121	-158.14472	1.39322	0.67408	2.52828	30.05798	30.14053	4.142e+14	False	-103.28572	17.76162
00053	60234.365142882	7.523e+06	0.52902	58.18712	11.83768	122.73686	-158.40410	1.39160	0.67408	2.52828	30.05798	30.17574	4.142e+14	False	-98.53960	11.97468
00054	60234.365142882	7.523e+06	0.61867	62.74539	6.01236	124.69491	-157.62519	1.39572	0.67408	2.52828	30.05798	30.21724	4.142e+14	False	-93.99232	6.10874
00006	60234.365142882	7.523e+06	0.71584	74.35719	6.03699	124.70285	-157.61329	1.39569	0.67408	2.52828	30.05798	30.26881	4.142e+14	False	-82.37942	6.10874
00007	60234.365142882	7.524e+06	0.81031	78.81916	0.17572	129.43270	-155.73969	1.40627	0.67408	2.52828	30.05798	30.32539	4.142e+14	False	-77.93040	0.20430
00008	60234.365142882	7.524e+06	0.90277	83.27800	-5.68619	137.20980	-152.61597	1.42519	0.67408	2.52828	30.05798	30.38681	4.142e+14	False	-73.48495	-5.70099
00009	60234.365142882	7.524e+06	0.99303	87.82794	-11.51240	148.43579	-147.98511	1.45557	0.67408	2.52828	30.05798	30.45240	4.142e+14	False	-68.94879	-11.56934
00010	60234.365142882	7.525e+06	1.08089	92.56884	-17.26419	163.60012	-141.46201	1.50194	0.67408	2.52828	30.05798	30.52149	4.142e+14	False	-64.22201	-17.36073
00011	60234.365142882	7.525e+06	1.16616	97.61143	-22.89661	183.13891	-132.51501	1.56981	0.67408	2.52828	30.05798	30.59335	4.142e+14	False	-59.19374	-23.02917
00012	60234.365142882	7.526e+06	1.24865	103.08345	-28.35524	207.12902	-120.47284	1.66400	0.67408	2.52828	30.05798	30.66722	4.142e+14	False	-53.73595	-28.51956
00013	60234.365142882	7.526e+06	1.32814	109.13417	-33.57109	234.75875	-104.60503	1.78479	0.67408	2.52828	30.05798	30.74226	4.142e+14	False	-47.69878	-33.76265
00014	60234.365142882	7.527e+06	1.40434	115.93524	-38.45438	263.70668	-84.33217	1.92266	0.67408	2.52828	30.05798	30.81757	4.142e+14	False	-40.90946	-38.66887
00015	60234.365142882	7.528e+06	1.47694	123.67269	-42.88837	289.93136	-59.56404	2.05546	0.67408	2.52828	30.05798	30.89217	4.142e+14	False	-33.18012	-43.12202
00016	60234.365142882	7.528e+06	1.54556	132.51764	-46.72383	308.48222	-31.02403	2.15304	0.67408	2.52828	30.05798	30.96499	4.142e+14	False	-24.33690	-46.97363
00017	60234.365142882	7.529e+06	1.60975	142.56257	-49.78056	315.24617	-0.31412	2.18921	0.67408	2.52828	30.05798	31.03490	4.142e+14	False	-14.28400	-50.04406
00018	60234.365142882	7.530e+06	1.66900	153.72430	-51.86491	308.62119	30.40071	2.15358	0.67408	2.52828	30.05798	31.10072	4.142e+14	False	-3.10225	-52.13974
00019	60234.365142882	7.531e+06	1.72270	165.65538	-52.80952	290.17265	58.95161	2.05625	0.67408	2.52828	30.05798	31.16126	4.142e+14	False	8.85989	-53.09280
00020	60234.365142882	7.532e+06	1.77021	177.76540	-52.52715	263.99114	83.73222	1.92328	0.67408	2.52828	30.05798	31.21532	4.142e+14	False	21.00625	-52.81526
00021	60234.365142882	7.533e+06	1.81081	189.39964	-51.04577	235.02778	104.01316	1.78483	0.67408	2.52828	30.05798	31.26178	4.142e+14	False	32.67404	-51.33462
00022	60234.365142882	7.533e+06	1.84376	200.06712	-48.49696	207.34260	119.88100	1.66323	0.67408	2.52828	30.05798	31.29957	4.142e+14	False	43.36633	-48.78241
00023	60234.365142882	7.534e+06	1.86834	209.54990	-45.06703	183.27556	131.91689	1.56815	0.67408	2.52828	30.05798	31.32776	4.142e+14	False	52.86352	-45.34498
00024	60234.365142882	7.535e+06	1.88387	217.85937	-40.94725	163.65293	140.85418	1.49946	0.67408	2.52828	30.05798	31.34557	4.142e+14	False	61.17835	-41.21338
00025	60234.365142882	7.536e+06	1.88980	225.13508	-36.30434	148.40348	147.36853	1.45239	0.67408	2.52828	30.05798	31.35236	4.142e+14	False	68.45279	-36.55394
00026	60234.365142882	7.536e+06	1.88571	231.56042	-31.27193	137.09104	151.99604	1.42144	0.67408	2.52828	30.05798	31.34767	4.142e+14	False	74.87245	-31.49990
00027	60234.365142882	7.537e+06	1.87140	237.31651	-25.95328	129.22422	155.12533	1.40207	0.67408	2.52828	30.05798	31.33127	4.142e+14	False	80.62005	-26.15439
00028	60234.365142882	7.537e+06	1.84688	242.56492	-20.42717	124.39683	157.01700	1.39113	0.67408	2.52828	30.05798	31.30314	4.142e+14	False	85.85819	-20.59637
00029	60234.365142882	7.537e+06	1.81233	247.44398	-14.75497	122.34017	157.82531	1.38673	0.67408	2.52828	30.05798	31.26352	4.142e+14	False	90.72588	-14.88779
00030	60234.365142882	7.537e+06	1.76815	252.07261	-8.98556	122.93627	157.61438	1.38812	0.67408	2.52828	30.05798	31.21297	4.142e+14	False	95.34239	-9.07844
00031	60234.365142882	7.537e+06	1.71484	256.55543	-3.15992	126.22037	156.36513	1.39550	0.67408	2.52828	30.05798	31.15236	4.142e+14	False	99.81253	-3.21053
00032	60234.365142882	7.537e+06	1.65302	260.98826	2.68517	132.38042	153.97328	1.41012	0.67408	2.52828	30.05798	31.08286	4.142e+14	False	104.23223	2.67778
00033	60234.365142882	7.536e+06	1.58335	265.46421	8.51463	141.75220	150.23788	1.43441	0.67408	2.52828	30.05798	31.00595	4.142e+14	False	108.69463	8.54998
00034	60234.365142882	7.536e+06	1.50652	270.07894	14.29208	154.79356	144.84187	1.47216	0.67408	2.52828	30.05798	30.92330	4.142e+14	False	113.29544	14.36832
00035	60234.365142882	7.535e+06	1.42325	274.93614	19.97667	172.00009	137.32962	1.52846	0.67408	2.52828	30.05798	30.83675	4.142e+14	False	118.13843	20.09076
00036	60234.365142882	7.534e+06	1.33422	280.15372	25.52020	193.69934	127.09497	1.60884	0.67408	2.52828	30.05798	30.74816	4.142e+14	False	123.34170	25.66824
00037	60234.365142882	7.533e+06	1.24015	285.86869	30.86222	219.63810	113.41579	1.71661	0.67408	2.52828	30.05798	30.65941	4.142e+14	False	129.04269	31.03982
00038	60234.365142882	7.532e+06	1.14173	292.24127	35.92514	248.37313	95.58770	1.84814	0.67408	2.52828	30.05798	30.57228	4.142e+14	False	135.40239	36.12787
00039	60234.365142882	7.531e+06	1.03966	299.45235	40.60754	276.75095	73.20281	1.98798	0.67408	2.52828	30.05798	30.48843	4.142e+14	False	142.60314	40.83134
00040	60234.365142882	7.530e+06	0.93465	307.68685	44.77748	300.11423	46.51431	2.10901	0.67408	2.52828	30.05798	30.40934	4.142e+14	False	150.83211	45.01896
00041	60234.365142882	7.529e+06	0.82742	317.09084	48.26991	313.63833	16.66886	2.18112	0.67408	2.52828	30.05798	30.33631	4.142e+14	False	160.23851	48.52638
00042	60234.365142882	7.528e+06	0.71874	327.68902	50.89373	314.20216	-14.40258	2.18425	0.67408	2.52828	30.05798	30.27045	4.142e+14	False	170.85015	51.16287
00043	60234.365142882	7.527e+06	0.60945	339.28219	52.45981	301.67376	-44.44556	2.11757	0.67408	2.52828	30.05798	30.21270	4.142e+14	False	-177.53104	52.73908
